STATION,STATION_NAME,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNWD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNOW,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TSUN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WESD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,AWND,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WDF2,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WDF5,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WSF2,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WSF5,Measurement Flag,Quality Flag,Source Flag,Time of Observation,PGTM,Measurement Flag,Quality Flag,Source Flag,Time of Observation,FMTM,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT09,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT14,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT07,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT01,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT15,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT17,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT06,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT21,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT05,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT02,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT11,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT22,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT04,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT13,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT16,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT08,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT18,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT03,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT10,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT19,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WV03,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951028,8, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,94, , ,0,2400,50, , ,0,2400,0, , ,0,9999,39, , ,X,9999,310, , ,X,9999,310, , ,X,9999,72, , ,X,9999,89, , ,X,9999,1519, , ,X,9999,1304, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951029,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,106, , ,0,2400,17, , ,0,2400,0, , ,0,9999,44, , ,X,9999,260, , ,X,9999,260, , ,X,9999,89, , ,X,9999,107, , ,X,9999,1246, , ,X,9999,1247, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951030,0,T, ,0,2400,0, , ,0,9999,0,T, ,0,9999,-9999, , , ,9999,72, , ,0,2400,33, , ,0,2400,0, , ,0,9999,26, , ,X,9999,50, , ,X,9999,40, , ,X,9999,45, , ,X,9999,58, , ,X,9999,2229, , ,X,9999,2120, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951031,66, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,61, , ,0,2400,28, , ,0,2400,0, , ,0,9999,52, , ,X,9999,50, , ,X,9999,60, , ,X,9999,76, , ,X,9999,98, , ,X,9999,1919, , ,X,9999,2233, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951101,188, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,161, , ,0,2400,61, , ,0,2400,0, , ,0,9999,51, , ,X,9999,160, , ,X,9999,160, , ,X,9999,94, , ,X,9999,125, , ,X,9999,1901, , ,X,9999,1911, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951102,5, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,150, , ,0,2400,-11, , ,0,2400,0, , ,0,9999,59, , ,X,9999,260, , ,X,9999,260, , ,X,9999,107, , ,X,9999,174, , ,X,9999,2307, , ,X,9999,2310, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951103,0,T, ,0,2400,0, , ,0,9999,0,T, ,0,9999,-9999, , , ,9999,6, , ,0,2400,-28, , ,0,2400,0, , ,0,9999,77, , ,X,9999,260, , ,X,9999,260, , ,X,9999,116, , ,X,9999,148, , ,X,9999,832, , ,X,9999,539, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951104,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,6, , ,0,2400,-56, , ,0,2400,0, , ,0,9999,46, , ,X,9999,260, , ,X,9999,260, , ,X,9999,80, , ,X,9999,98, , ,X,9999,1243, , ,X,9999,1244, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951105,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,56, , ,0,2400,-50, , ,0,2400,0, , ,0,9999,57, , ,X,9999,220, , ,X,9999,210, , ,X,9999,98, , ,X,9999,125, , ,X,9999,1334, , ,X,9999,1335, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951106,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,117, , ,0,2400,6, , ,0,2400,0, , ,0,9999,55, , ,X,9999,200, , ,X,9999,200, , ,X,9999,98, , ,X,9999,116, , ,X,9999,929, , ,X,9999,929, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951107,5, , ,0,2400,0, , ,0,9999,10, , ,0,9999,-9999, , , ,9999,67, , ,0,2400,-17, , ,0,2400,0, , ,0,9999,61, , ,X,9999,310, , ,X,9999,300, , ,X,9999,103, , ,X,9999,134, , ,X,9999,1557, , ,X,9999,1544, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951108,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,-6, , ,0,2400,-67, , ,0,2400,0, , ,0,9999,53, , ,X,9999,290, , ,X,9999,300, , ,X,9999,103, , ,X,9999,125, , ,X,9999,1317, , ,X,9999,1318, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951109,15, , ,0,2400,0, , ,0,9999,8, , ,0,9999,-9999, , , ,9999,83, , ,0,2400,-83, , ,0,2400,0, , ,0,9999,56, , ,X,9999,160, , ,X,9999,150, , ,X,9999,130, , ,X,9999,161, , ,X,9999,1350, , ,X,9999,1339, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951110,302, , ,0,2400,0, , ,0,9999,41, , ,0,9999,-9999, , , ,9999,111, , ,0,2400,0, , ,0,2400,0, , ,0,9999,66, , ,X,9999,360, , ,X,9999,20, , ,X,9999,107, , ,X,9999,143, , ,X,9999,2104, , ,X,9999,2333, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951111,51, , ,0,2400,76, , ,0,9999,58, , ,0,9999,-9999, , , ,9999,0, , ,0,2400,-83, , ,0,2400,76, , ,0,9999,76, , ,X,9999,310, , ,X,9999,330, , ,X,9999,116, , ,X,9999,152, , ,X,9999,329, , ,X,9999,1310, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951112,0,T, ,0,2400,76, , ,0,9999,0,T, ,0,9999,-9999, , , ,9999,-22, , ,0,2400,-78, , ,0,2400,51, , ,0,9999,25, , ,X,9999,190, , ,X,9999,190, , ,X,9999,58, , ,X,9999,63, , ,X,9999,1404, , ,X,9999,1404, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951113,0,T, ,0,2400,51, , ,0,9999,0,T, ,0,9999,-9999, , , ,9999,-6, , ,0,2400,-72, , ,0,2400,76, , ,0,9999,35, , ,X,9999,320, , ,X,9999,330, , ,X,9999,63, , ,X,9999,76, , ,X,9999,1157, , ,X,9999,1158, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,1, , ,X,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951114,0, , ,0,2400,51, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,6, , ,0,2400,-78, , ,0,2400,51, , ,0,9999,31, , ,X,9999,330, , ,X,9999,340, , ,X,9999,45, , ,X,9999,67, , ,X,9999,1211, , ,X,9999,1230, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951115,0,T, ,0,2400,51, , ,0,9999,0,T, ,0,9999,-9999, , , ,9999,6, , ,0,2400,-61, , ,0,2400,51, , ,0,9999,46, , ,X,9999,310, , ,X,9999,330, , ,X,9999,98, , ,X,9999,116, , ,X,9999,1050, , ,X,9999,1050, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951116,5, , ,0,2400,51, , ,0,9999,5, , ,0,9999,-9999, , , ,9999,22, , ,0,2400,-61, , ,0,2400,51, , ,0,9999,32, , ,X,9999,300, , ,X,9999,290, , ,X,9999,67, , ,X,9999,80, , ,X,9999,1036, , ,X,9999,1037, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951117,13, , ,0,2400,25, , ,0,9999,10, , ,0,9999,-9999, , , ,9999,22, , ,0,2400,-50, , ,0,2400,51, , ,0,9999,36, , ,X,9999,150, , ,X,9999,150, , ,X,9999,89, , ,X,9999,116, , ,X,9999,810, , ,X,9999,811, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951118,0,T, ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,22, , ,0,2400,-44, , ,0,2400,0, , ,0,9999,28, , ,X,9999,300, , ,X,9999,300, , ,X,9999,58, , ,X,9999,63, , ,X,9999,846, , ,X,9999,846, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951119,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,67, , ,0,2400,-28, , ,0,2400,0, , ,0,9999,30, , ,X,9999,160, , ,X,9999,170, , ,X,9999,76, , ,X,9999,98, , ,X,9999,931, , ,X,9999,1325, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951120,0,T, ,0,2400,0, , ,0,9999,0,T, ,0,9999,-9999, , , ,9999,83, , ,0,2400,0, , ,0,2400,0, , ,0,9999,62, , ,X,9999,270, , ,X,9999,300, , ,X,9999,130, , ,X,9999,161, , ,X,9999,2047, , ,X,9999,1407, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951121,0,T, ,0,2400,0, , ,0,9999,0,T, ,0,9999,-9999, , , ,9999,6, , ,0,2400,-50, , ,0,2400,0, , ,0,9999,71, , ,X,9999,300, , ,X,9999,300, , ,X,9999,116, , ,X,9999,148, , ,X,9999,920, , ,X,9999,336, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951122,0,T, ,0,2400,0, , ,0,9999,0,T, ,0,9999,-9999, , , ,9999,0, , ,0,2400,-78, , ,0,2400,0, , ,0,9999,34, , ,X,9999,160, , ,X,9999,160, , ,X,9999,76, , ,X,9999,89, , ,X,9999,1449, , ,X,9999,1450, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951123,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,-11, , ,0,2400,-83, , ,0,2400,0, , ,0,9999,46, , ,X,9999,330, , ,X,9999,340, , ,X,9999,94, , ,X,9999,112, , ,X,9999,532, , ,X,9999,529, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951124,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,11, , ,0,2400,-100, , ,0,2400,0, , ,0,9999,51, , ,X,9999,220, , ,X,9999,210, , ,X,9999,112, , ,X,9999,143, , ,X,9999,2350, , ,X,9999,2350, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951125,0,T, ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,67, , ,0,2400,-22, , ,0,2400,0, , ,0,9999,33, , ,X,9999,210, , ,X,9999,200, , ,X,9999,112, , ,X,9999,139, , ,X,9999,10, , ,X,9999,2358, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19951126,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,56, , ,0,2400,11, , ,0,2400,0, , ,0,9999,42, , ,X,9999,30, , ,X,9999,20, , ,X,9999,80, , ,X,9999,98, , ,X,9999,1414, , ,X,9999,1414, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
